1.635	0.893063
1.64	0.884227
1.645	0.875319
1.65	0.866339
1.655	0.857288
1.66	0.848166
1.665	0.838972
1.67	0.829708
1.675	0.820374
1.68	0.810969
1.685	0.801494
1.69	0.791949
1.695	0.782335
1.7	0.772652
1.705	0.7629
1.71	0.753079
1.715	0.74319
1.72	0.733233
1.725	0.723208
1.73	0.713116
1.735	0.702956
1.74	0.69273
1.745	0.682437
1.75	0.672077
1.755	0.661652
1.76	0.651161
1.765	0.640604
1.77	0.629983
1.775	0.619296
1.78	0.608546
1.785	0.597731
1.79	0.586852
1.795	0.57591
1.8	0.564905
1.805	0.553837
1.81	0.542706
1.815	0.531513
1.82	0.520259
1.825	0.508943
1.83	0.497566
1.835	0.486128
1.84	0.474629
1.845	0.463071
1.85	0.451453
1.855	0.439776
1.86	0.428039
1.865	0.416244
1.87	0.404391
1.875	0.39248
1.88	0.380511
1.885	0.368485
1.89	0.356402
1.895	0.344263
1.9	0.332068
1.905	0.319818
1.91	0.307512
1.915	0.295151
1.92	0.282736
1.925	0.270267
1.93	0.257744
1.935	0.245168
1.94	0.232539
1.945	0.219858
1.95	0.207124
1.955	0.194339
1.96	0.181503
1.965	0.168616
1.97	0.155678
1.975	0.142691
1.98	0.129654
1.985	0.116568
1.99	0.103433
1.995	0.0902503
2	0.0770194
2.005	0.0637412
2.01	0.0504161
2.015	0.0370444
2.02	0.0236266
2.025	0.0101632
2.03	-0.00334532
2.035	-0.0168986
2.04	-0.0304962
2.045	-0.0441376
2.05	-0.0578225
2.055	-0.0715502
2.06	-0.0853204
2.065	-0.0991326
2.07	-0.112986
2.075	-0.126881
2.08	-0.140817
2.085	-0.154792
2.09	-0.168807
2.095	-0.182862
2.1	-0.196955
2.105	-0.211086
2.11	-0.225255
2.115	-0.239462
2.12	-0.253705
2.125	-0.267984
2.13	-0.2823
2.135	-0.29665
2.14	-0.311036
2.145	-0.325456
2.15	-0.339909
2.155	-0.354396
2.16	-0.368916
2.165	-0.383468
2.17	-0.398052
2.175	-0.412668
2.18	-0.427314
2.185	-0.44199
2.19	-0.456697
2.195	-0.471432
2.2	-0.486197
2.205	-0.500989
2.21	-0.51581
2.215	-0.530658
2.22	-0.545532
2.225	-0.560433
2.23	-0.575359
2.235	-0.59031
2.24	-0.605286
2.245	-0.620286
2.25	-0.63531
2.255	-0.650357
2.26	-0.665426
2.265	-0.680517
2.27	-0.695629
2.275	-0.710763
2.28	-0.725916
2.285	-0.74109
2.29	-0.756283
2.295	-0.771494
2.3	-0.786724
2.305	-0.801971
2.31	-0.817236
2.315	-0.832516
2.32	-0.847813
2.325	-0.863125
2.33	-0.878453
2.335	-0.893794
2.34	-0.909149
2.345	-0.924517
2.35	-0.939898
2.355	-0.955292
2.36	-0.970696
2.365	-0.986112
2.37	-1.00154
2.375	-1.01697
2.38	-1.03242
2.385	-1.04787
2.39	-1.06333
2.395	-1.0788
2.4	-1.09428
2.405	-1.10976
2.41	-1.12525
2.415	-1.14075
2.42	-1.15624
2.425	-1.17175
2.43	-1.18725
2.435	-1.20276
2.44	-1.21827
2.445	-1.23379
2.45	-1.2493
2.455	-1.26482
2.46	-1.28033
2.465	-1.29585
2.47	-1.31136
2.475	-1.32687
2.48	-1.34238
2.485	-1.35789
2.49	-1.37339
2.495	-1.38889
2.5	-1.40439
2.505	-1.41988
2.51	-1.43536
2.515	-1.45084
2.52	-1.46631
2.525	-1.48177
2.53	-1.49723
2.535	-1.51268
2.54	-1.52811
2.545	-1.54354
2.55	-1.55896
2.555	-1.57436
2.56	-1.58976
2.565	-1.60514
2.57	-1.62051
2.575	-1.63586
2.58	-1.6512
2.585	-1.66653
2.59	-1.68184
2.595	-1.69714
2.6	-1.71242
2.605	-1.72768
2.61	-1.74292
2.615	-1.75815
2.62	-1.77335
2.625	-1.78854
2.63	-1.80371
2.635	-1.81886
2.64	-1.83398
2.645	-1.84909
2.65	-1.86417
2.655	-1.87923
2.66	-1.89426
2.665	-1.90928
2.67	-1.92426
2.675	-1.93922
2.68	-1.95416
2.685	-1.96907
2.69	-1.98395
2.695	-1.9988
2.7	-2.01362
2.705	-2.02842
2.71	-2.04319
2.715	-2.05792
2.72	-2.07263
2.725	-2.0873
2.73	-2.10195
2.735	-2.11655
2.74	-2.13113
2.745	-2.14567
2.75	-2.16018
2.755	-2.17466
2.76	-2.18909
2.765	-2.2035
2.77	-2.21786
2.775	-2.23219
2.78	-2.24648
2.785	-2.26073
2.79	-2.27494
2.795	-2.28912
2.8	-2.30325
2.805	-2.31734
2.81	-2.33139
2.815	-2.3454
2.82	-2.35936
2.825	-2.37329
2.83	-2.38717
2.835	-2.401
2.84	-2.41479
2.845	-2.42853
2.85	-2.44223
2.855	-2.45588
2.86	-2.46949
2.865	-2.48304
2.87	-2.49655
2.875	-2.51001
2.88	-2.52342
2.885	-2.53678
2.89	-2.55009
2.895	-2.56334
2.9	-2.57655
2.905	-2.5897
2.91	-2.6028
2.915	-2.61585
2.92	-2.62884
2.925	-2.64177
2.93	-2.65466
2.935	-2.66748
2.94	-2.68025
2.945	-2.69296
2.95	-2.70562
2.955	-2.71822
2.96	-2.73075
2.965	-2.74323
2.97	-2.75565
2.975	-2.76801
2.98	-2.78031
2.985	-2.79254
2.99	-2.80472
2.995	-2.81683
3	-2.82888
3.005	-2.84086
3.01	-2.85278
3.015	-2.86464
3.02	-2.87643
3.025	-2.88816
3.03	-2.89981
3.035	-2.91141
3.04	-2.92293
3.045	-2.93439
3.05	-2.94577
3.055	-2.95709
3.06	-2.96834
3.065	-2.97952
3.07	-2.99063
3.075	-3.00166
3.08	-3.01263
3.085	-3.02352
3.09	-3.03434
3.095	-3.04509
3.1	-3.05576
3.105	-3.06636
3.11	-3.07689
3.115	-3.08733
3.12	-3.09771
3.125	-3.108
3.13	-3.11822
3.135	-3.12837
3.14	-3.13843
3.145	-3.14842
3.15	-3.15832
3.155	-3.16815
3.16	-3.1779
3.165	-3.18757
3.17	-3.19715
3.175	-3.20666
3.18	-3.21608
3.185	-3.22542
3.19	-3.23468
3.195	-3.24385
3.2	-3.25295
3.205	-3.26195
3.21	-3.27087
3.215	-3.27971
3.22	-3.28846
3.225	-3.29713
3.23	-3.30571
3.235	-3.3142
3.24	-3.3226
3.245	-3.33092
3.25	-3.33915
3.255	-3.34729
3.26	-3.35533
3.265	-3.36329
3.27	-3.37116
3.275	-3.37894
3.28	-3.38663
3.285	-3.39423
3.29	-3.40173
3.295	-3.40914
3.3	-3.41646
3.305	-3.42369
3.31	-3.43082
3.315	-3.43785
3.32	-3.4448
3.325	-3.45165
3.33	-3.4584
3.335	-3.46506
3.34	-3.47162
3.345	-3.47808
3.35	-3.48445
3.355	-3.49072
3.36	-3.49689
3.365	-3.50296
3.37	-3.50893
3.375	-3.51481
3.38	-3.52059
3.385	-3.52626
3.39	-3.53184
3.395	-3.53731
3.4	-3.54269
3.405	-3.54796
3.41	-3.55313
3.415	-3.5582
3.42	-3.56317
3.425	-3.56803
3.43	-3.57279
3.435	-3.57745
3.44	-3.58201
3.445	-3.58645
3.45	-3.5908
3.455	-3.59504
3.46	-3.59917
3.465	-3.6032
3.47	-3.60713
3.475	-3.61094
3.48	-3.61465
3.485	-3.61825
3.49	-3.62175
3.495	-3.62514
3.5	-3.62842
3.505	-3.63159
3.51	-3.63465
3.515	-3.63761
3.52	-3.64045
3.525	-3.64319
3.53	-3.64581
3.535	-3.64833
3.54	-3.65074
3.545	-3.65303
3.55	-3.65521
3.555	-3.65729
3.56	-3.65925
3.565	-3.6611
3.57	-3.66283
3.575	-3.66446
3.58	-3.66597
3.585	-3.66737
3.59	-3.66866
3.595	-3.66983
3.6	-3.67089
3.605	-3.67183
3.61	-3.67267
3.615	-3.67338
3.62	-3.67398
3.625	-3.67447
3.63	-3.67484
3.635	-3.6751
3.64	-3.67524
3.645	-3.67527
3.65	-3.67518
3.655	-3.67497
3.66	-3.67465
3.665	-3.67421
3.67	-3.67365
3.675	-3.67298
3.68	-3.67219
3.685	-3.67128
3.69	-3.67025
3.695	-3.66911
3.7	-3.66785
3.705	-3.66647
3.71	-3.66497
3.715	-3.66335
3.72	-3.66161
3.725	-3.65976
3.73	-3.65779
3.735	-3.65569
3.74	-3.65348
3.745	-3.65115
3.75	-3.6487
3.755	-3.64613
3.76	-3.64344
3.765	-3.64063
3.77	-3.63769
3.775	-3.63464
3.78	-3.63147
3.785	-3.62818
3.79	-3.62476
3.795	-3.62123
3.8	-3.61758
3.805	-3.6138
3.81	-3.6099
3.815	-3.60588
3.82	-3.60174
3.825	-3.59748
3.83	-3.5931
3.835	-3.5886
3.84	-3.58397
3.845	-3.57922
3.85	-3.57435
3.855	-3.56936
3.86	-3.56425
3.865	-3.55901
3.87	-3.55365
3.875	-3.54817
3.88	-3.54257
3.885	-3.53685
3.89	-3.531
3.895	-3.52503
3.9	-3.51894
3.905	-3.51273
3.91	-3.50639
3.915	-3.49994
3.92	-3.49336
3.925	-3.48665
3.93	-3.47983
3.935	-3.47288
3.94	-3.46581
3.945	-3.45862
3.95	-3.4513
3.955	-3.44386
3.96	-3.4363
3.965	-3.42862
3.97	-3.42082
3.975	-3.41289
3.98	-3.40484
3.985	-3.39667
3.99	-3.38837
3.995	-3.37996
4	-3.37142
4.005	-3.36276
4.01	-3.35397
4.015	-3.34507
4.02	-3.33604
4.025	-3.32689
4.03	-3.31762
4.035	-3.30823
4.04	-3.29872
4.045	-3.28908
4.05	-3.27933
4.055	-3.26945
4.06	-3.25945
4.065	-3.24933
4.07	-3.23908
4.075	-3.22872
4.08	-3.21824
4.085	-3.20763
4.09	-3.19691
4.095	-3.18606
4.1	-3.1751
4.105	-3.16401
4.11	-3.1528
4.115	-3.14148
4.12	-3.13003
4.125	-3.11846
4.13	-3.10678
4.135	-3.09497
4.14	-3.08305
4.145	-3.071
4.15	-3.05884
4.155	-3.04656
4.16	-3.03416
4.165	-3.02164
4.17	-3.009
4.175	-2.99625
4.18	-2.98338
4.185	-2.97039
4.19	-2.95728
4.195	-2.94405
4.2	-2.93071
4.205	-2.91725
4.21	-2.90368
4.215	-2.88998
4.22	-2.87618
4.225	-2.86225
4.23	-2.84821
4.235	-2.83406
4.24	-2.81979
4.245	-2.8054
4.25	-2.7909
4.255	-2.77628
4.26	-2.76156
4.265	-2.74671
4.27	-2.73175
4.275	-2.71668
4.28	-2.7015
4.285	-2.6862
4.29	-2.67079
4.295	-2.65527
4.3	-2.63964
4.305	-2.62389
4.31	-2.60804
4.315	-2.59207
4.32	-2.57599
4.325	-2.5598
4.33	-2.5435
4.335	-2.52709
4.34	-2.51057
4.345	-2.49394
4.35	-2.4772
4.355	-2.46036
4.36	-2.4434
4.365	-2.42634
4.37	-2.40917
4.375	-2.39189
4.38	-2.3745
4.385	-2.35701
4.39	-2.33941
4.395	-2.32171
4.4	-2.3039
4.405	-2.28599
4.41	-2.26797
4.415	-2.24984
4.42	-2.23162
4.425	-2.21328
4.43	-2.19485
4.435	-2.17631
4.44	-2.15767
4.445	-2.13893
4.45	-2.12009
4.455	-2.10114
4.46	-2.08209
4.465	-2.06295
4.47	-2.0437
4.475	-2.02435
4.48	-2.00491
4.485	-1.98536
4.49	-1.96572
4.495	-1.94598
4.5	-1.92614
4.505	-1.90621
4.51	-1.88618
4.515	-1.86605
4.52	-1.84583
4.525	-1.82551
4.53	-1.80509
4.535	-1.78459
4.54	-1.76398
4.545	-1.74329
4.55	-1.7225
4.555	-1.70162
4.56	-1.68065
4.565	-1.65959
4.57	-1.63843
4.575	-1.61719
4.58	-1.59585
4.585	-1.57443
4.59	-1.55291
4.595	-1.53131
4.6	-1.50962
4.605	-1.48784
4.61	-1.46598
4.615	-1.44403
4.62	-1.42199
4.625	-1.39987
4.63	-1.37767
4.635	-1.35537
4.64	-1.333
4.645	-1.31054
4.65	-1.288
4.655	-1.26538
4.66	-1.24268
4.665	-1.21989
4.67	-1.19703
4.675	-1.17408
4.68	-1.15106
4.685	-1.12795
4.69	-1.10477
4.695	-1.08151
4.7	-1.05818
4.705	-1.03476
4.71	-1.01127
4.715	-0.98771
4.72	-0.964072
4.725	-0.940359
4.73	-0.916573
4.735	-0.892714
4.74	-0.868783
4.745	-0.84478
4.75	-0.820706
4.755	-0.796561
4.76	-0.772347
4.765	-0.748063
4.77	-0.723711
4.775	-0.699291
4.78	-0.674803
4.785	-0.650248
4.79	-0.625628
4.795	-0.600942
4.8	-0.576191
4.805	-0.551376
4.81	-0.526497
4.815	-0.501555
4.82	-0.476551
4.825	-0.451486
4.83	-0.426359
4.835	-0.401172
4.84	-0.375926
4.845	-0.35062
4.85	-0.325257
4.855	-0.299835
4.86	-0.274357
4.865	-0.248822
4.87	-0.223231
4.875	-0.197586
4.88	-0.171886
4.885	-0.146133
4.89	-0.120327
4.895	-0.0944687
4.9	-0.0685588
4.905	-0.042598
4.91	-0.0165871
4.915	0.00947319
4.92	0.0355823
4.925	0.0617394
4.93	0.0879438
4.935	0.114195
4.94	0.140492
4.945	0.166834
4.95	0.193221
4.955	0.219651
4.96	0.246125
4.965	0.27264
4.97	0.299198
4.975	0.325796
4.98	0.352434
4.985	0.379112
4.99	0.405829
4.995	0.432583
5	0.459375
5.005	0.486203
5.01	0.513067
5.015	0.539965
5.02	0.566898
5.025	0.593865
5.03	0.620864
5.035	0.647895
5.04	0.674958
5.045	0.702051
5.05	0.729173
5.055	0.756325
5.06	0.783504
5.065	0.810712
5.07	0.837945
5.075	0.865205
5.08	0.89249
5.085	0.919799
5.09	0.947132
5.095	0.974487
5.1	1.00186
5.105	1.02926
5.11	1.05668
5.115	1.08412
5.12	1.11158
5.125	1.13906
5.13	1.16655
5.135	1.19406
5.14	1.22158
5.145	1.24913
5.15	1.27668
5.155	1.30425
5.16	1.33183
5.165	1.35942
5.17	1.38702
5.175	1.41464
5.18	1.44226
5.185	1.46989
5.19	1.49753
5.195	1.52518
5.2	1.55283
5.205	1.58049
5.21	1.60815
5.215	1.63582
5.22	1.66349
5.225	1.69116
5.23	1.71883
5.235	1.7465
5.24	1.77417
5.245	1.80185
5.25	1.82952
5.255	1.85718
5.26	1.88485
5.265	1.9125
5.27	1.94016
5.275	1.9678
5.28	1.99544
5.285	2.02308
5.29	2.0507
5.295	2.07832
5.3	2.10592
5.305	2.13351
5.31	2.1611
5.315	2.18866
5.32	2.21622
5.325	2.24376
5.33	2.27129
5.335	2.2988
5.34	2.32629
5.345	2.35376
5.35	2.38122
5.355	2.40866
5.36	2.43608
5.365	2.46347
5.37	2.49085
5.375	2.5182
5.38	2.54553
5.385	2.57283
5.39	2.60011
5.395	2.62736
5.4	2.65459
5.405	2.68178
5.41	2.70895
5.415	2.73609
5.42	2.7632
5.425	2.79028
5.43	2.81733
5.435	2.84434
5.44	2.87132
5.445	2.89827
5.45	2.92518
5.455	2.95205
5.46	2.97889
5.465	3.00569
5.47	3.03245
5.475	3.05917
5.48	3.08585
5.485	3.11249
5.49	3.13909
5.495	3.16565
5.5	3.19216
5.505	3.21863
5.51	3.24505
5.515	3.27142
5.52	3.29775
5.525	3.32403
5.53	3.35026
5.535	3.37644
5.54	3.40258
5.545	3.42866
5.55	3.45469
5.555	3.48066
5.56	3.50658
5.565	3.53245
5.57	3.55826
5.575	3.58402
5.58	3.60972
5.585	3.63536
5.59	3.66094
5.595	3.68646
5.6	3.71192
5.605	3.73732
5.61	3.76266
5.615	3.78794
5.62	3.81315
5.625	3.8383
5.63	3.86338
5.635	3.8884
5.64	3.91334
5.645	3.93822
5.65	3.96304
5.655	3.98778
5.66	4.01245
5.665	4.03705
5.67	4.06158
5.675	4.08604
5.68	4.11042
5.685	4.13473
5.69	4.15897
5.695	4.18312
5.7	4.2072
5.705	4.23121
5.71	4.25513
5.715	4.27898
5.72	4.30274
5.725	4.32643
5.73	4.35003
5.735	4.37355
5.74	4.39699
5.745	4.42034
5.75	4.44361
5.755	4.46679
5.76	4.48988
5.765	4.51289
5.77	4.53581
5.775	4.55864
5.78	4.58139
5.785	4.60404
5.79	4.6266
5.795	4.64907
5.8	4.67144
5.805	4.69372
5.81	4.71591
5.815	4.738
5.82	4.76
5.825	4.7819
5.83	4.8037
5.835	4.82541
5.84	4.84701
5.845	4.86852
5.85	4.88992
5.855	4.91123
5.86	4.93243
5.865	4.95353
5.87	4.97453
5.875	4.99542
5.88	5.0162
5.885	5.03688
5.89	5.05746
5.895	5.07792
5.9	5.09828
5.905	5.11853
5.91	5.13867
5.915	5.1587
5.92	5.17862
5.925	5.19843
5.93	5.21812
5.935	5.23771
5.94	5.25717
5.945	5.27653
5.95	5.29577
5.955	5.31489
5.96	5.33389
5.965	5.35278
5.97	5.37155
5.975	5.3902
5.98	5.40873
5.985	5.42714
5.99	5.44543
5.995	5.4636
6	5.48165
6.005	5.49957
6.01	5.51737
6.015	5.53504
6.02	5.55259
6.025	5.57002
6.03	5.58731
6.035	5.60448
6.04	5.62153
6.045	5.63844
6.05	5.65522
6.055	5.67188
6.06	5.6884
6.065	5.7048
6.07	5.72106
6.075	5.73719
6.08	5.75318
6.085	5.76904
6.09	5.78477
6.095	5.80036
6.1	5.81582
6.105	5.83114
6.11	5.84632
6.115	5.86137
6.12	5.87628
6.125	5.89105
6.13	5.90568
6.135	5.92017
6.14	5.93452
6.145	5.94872
6.15	5.96279
6.155	5.97671
6.16	5.9905
6.165	6.00413
6.17	6.01763
6.175	6.03097
6.18	6.04418
6.185	6.05723
6.19	6.07014
6.195	6.08291
6.2	6.09552
6.205	6.10799
6.21	6.12031
6.215	6.13248
6.22	6.14449
6.225	6.15636
6.23	6.16808
6.235	6.17965
6.24	6.19106
6.245	6.20232
6.25	6.21343
6.255	6.22439
6.26	6.23519
6.265	6.24583
6.27	6.25632
6.275	6.26666
6.28	6.27684
6.285	6.28686
6.29	6.29672
6.295	6.30643
6.3	6.31598
6.305	6.32537
6.31	6.3346
6.315	6.34367
6.32	6.35258
6.325	6.36133
6.33	6.36992
6.335	6.37834
6.34	6.38661
6.345	6.39471
6.35	6.40265
6.355	6.41043
6.36	6.41804
6.365	6.42549
6.37	6.43277
6.375	6.43989
6.38	6.44684
6.385	6.45363
6.39	6.46025
6.395	6.4667
6.4	6.47299
6.405	6.47911
6.41	6.48506
6.415	6.49084
6.42	6.49645
6.425	6.5019
6.43	6.50717
6.435	6.51228
6.44	6.51721
6.445	6.52197
6.45	6.52656
6.455	6.53099
6.46	6.53523
6.465	6.53931
6.47	6.54322
6.475	6.54695
6.48	6.5505
6.485	6.55389
6.49	6.5571
6.495	6.56014
6.5	6.563
6.505	6.56569
6.51	6.5682
6.515	6.57053
6.52	6.57269
6.525	6.57468
6.53	6.57649
6.535	6.57812
6.54	6.57957
6.545	6.58085
6.55	6.58195
6.555	6.58287
6.56	6.58362
6.565	6.58418
6.57	6.58457
6.575	6.58478
6.58	6.58481
6.585	6.58466
6.59	6.58433
6.595	6.58383
6.6	6.58314
6.605	6.58227
6.61	6.58122
6.615	6.57999
6.62	6.57858
6.625	6.57699
6.63	6.57522
6.635	6.57326
6.64	6.57113
6.645	6.56881
6.65	6.56631
6.655	6.56363
6.66	6.56077
6.665	6.55772
6.67	6.55449
6.675	6.55108
6.68	6.54749
6.685	6.54371
6.69	6.53975
6.695	6.53561
6.7	6.53128
6.705	6.52677
6.71	6.52207
6.715	6.5172
6.72	6.51213
6.725	6.50689
6.73	6.50146
6.735	6.49585
6.74	6.49005
6.745	6.48407
6.75	6.4779
6.755	6.47155
6.76	6.46501
6.765	6.45829
6.77	6.45139
6.775	6.4443
6.78	6.43702
6.785	6.42956
6.79	6.42192
6.795	6.41409
6.8	6.40608
6.805	6.39788
6.81	6.3895
6.815	6.38093
6.82	6.37218
6.825	6.36324
6.83	6.35411
6.835	6.34481
6.84	6.33532
6.845	6.32564
6.85	6.31578
6.855	6.30573
6.86	6.2955
6.865	6.28508
6.87	6.27448
6.875	6.2637
6.88	6.25273
6.885	6.24157
6.89	6.23023
6.895	6.21871
6.9	6.207
6.905	6.19511
6.91	6.18304
6.915	6.17078
6.92	6.15834
6.925	6.14571
6.93	6.1329
6.935	6.11991
6.94	6.10673
6.945	6.09337
6.95	6.07983
6.955	6.0661
6.96	6.05219
6.965	6.0381
6.97	6.02383
6.975	6.00937
6.98	5.99473
6.985	5.97991
6.99	5.96491
6.995	5.94973
7	5.93436
7.005	5.91882
7.01	5.90309
7.015	5.88718
7.02	5.87109
7.025	5.85482
7.03	5.83837
7.035	5.82175
7.04	5.80494
7.045	5.78795
7.05	5.77078
7.055	5.75344
7.06	5.73591
7.065	5.71821
7.07	5.70033
7.075	5.68227
7.08	5.66403
7.085	5.64561
7.09	5.62702
7.095	5.60825
7.1	5.58931
7.105	5.57019
7.11	5.55089
7.115	5.53142
7.12	5.51177
7.125	5.49195
7.13	5.47195
7.135	5.45178
7.14	5.43143
7.145	5.41091
7.15	5.39022
7.155	5.36936
7.16	5.34832
7.165	5.32711
7.17	5.30573
7.175	5.28418
7.18	5.26245
7.185	5.24056
7.19	5.21849
7.195	5.19626
7.2	5.17385
7.205	5.15128
7.21	5.12854
7.215	5.10563
7.22	5.08255
7.225	5.05931
7.23	5.03589
7.235	5.01232
7.24	4.98857
7.245	4.96466
7.25	4.94059
7.255	4.91635
7.26	4.89194
7.265	4.86737
7.27	4.84264
7.275	4.81775
7.28	4.79269
7.285	4.76748
7.29	4.7421
7.295	4.71656
7.3	4.69086
7.305	4.665
7.31	4.63898
7.315	4.6128
7.32	4.58646
7.325	4.55997
7.33	4.53332
7.335	4.50651
7.34	4.47954
7.345	4.45242
7.35	4.42515
7.355	4.39772
7.36	4.37014
7.365	4.3424
7.37	4.31451
7.375	4.28647
7.38	4.25828
7.385	4.22994
7.39	4.20144
7.395	4.1728
7.4	4.14401
7.405	4.11507
7.41	4.08598
7.415	4.05674
7.42	4.02736
7.425	3.99783
7.43	3.96815
7.435	3.93834
7.44	3.90837
7.445	3.87827
7.45	3.84802
7.455	3.81762
7.46	3.78709
7.465	3.75642
7.47	3.7256
7.475	3.69465
7.48	3.66356
7.485	3.63232
7.49	3.60096
7.495	3.56945
7.5	3.53781
7.505	3.50603
7.51	3.47412
7.515	3.44208
7.52	3.4099
7.525	3.37759
7.53	3.34515
7.535	3.31257
7.54	3.27987
7.545	3.24704
7.55	3.21407
7.555	3.18098
7.56	3.14777
7.565	3.11442
7.57	3.08095
7.575	3.04736
7.58	3.01364
7.585	2.9798
7.59	2.94583
7.595	2.91174
7.6	2.87753
7.605	2.84321
7.61	2.80876
7.615	2.77419
7.62	2.73951
7.625	2.7047
7.63	2.66979
7.635	2.63475
7.64	2.5996
7.645	2.56434
7.65	2.52897
7.655	2.49348
7.66	2.45788
7.665	2.42217
7.67	2.38635
7.675	2.35042
7.68	2.31439
7.685	2.27824
7.69	2.24199
7.695	2.20564
7.7	2.16918
7.705	2.13262
7.71	2.09595
7.715	2.05919
7.72	2.02232
7.725	1.98535
7.73	1.94828
7.735	1.91112
7.74	1.87385
7.745	1.83649
7.75	1.79904
7.755	1.76149
7.76	1.72384
7.765	1.68611
7.77	1.64828
7.775	1.61036
7.78	1.57235
7.785	1.53425
7.79	1.49606
7.795	1.45778
7.8	1.41942
7.805	1.38098
7.81	1.34245
7.815	1.30383
7.82	1.26513
7.825	1.22636
7.83	1.1875
7.835	1.14856
7.84	1.10954
7.845	1.07044
7.85	1.03127
7.855	0.992025
7.86	0.952702
7.865	0.913306
7.87	0.873836
7.875	0.834295
7.88	0.794683
7.885	0.755001
7.89	0.71525
7.895	0.675432
7.9	0.635546
7.905	0.595595
7.91	0.555579
7.915	0.515499
7.92	0.475356
7.925	0.435152
7.93	0.394886
7.935	0.354561
7.94	0.314178
7.945	0.273736
7.95	0.233238
7.955	0.192685
7.96	0.152077
7.965	0.111415
7.97	0.0707009
7.975	0.0299353
7.98	-0.0108806
7.985	-0.0517459
7.99	-0.0926595
7.995	-0.13362
8	-0.174627
8.005	-0.215679
8.01	-0.256775
8.015	-0.297914
8.02	-0.339095
8.025	-0.380317
8.03	-0.421579
8.035	-0.462879
8.04	-0.504217
8.045	-0.545591
8.05	-0.587001
8.055	-0.628445
8.06	-0.669923
8.065	-0.711433
8.07	-0.752974
8.075	-0.794544
8.08	-0.836144
8.085	-0.877772
8.09	-0.919426
8.095	-0.961106
8.1	-1.00281
8.105	-1.04454
8.11	-1.08629
8.115	-1.12806
8.12	-1.16985
8.125	-1.21166
8.13	-1.25349
8.135	-1.29534
8.14	-1.3372
8.145	-1.37907
8.15	-1.42096
8.155	-1.46286
8.16	-1.50477
8.165	-1.5467
8.17	-1.58863
8.175	-1.63057
8.18	-1.67251
8.185	-1.71446
8.19	-1.75642
8.195	-1.79838
8.2	-1.84034
8.205	-1.8823
8.21	-1.92426
8.215	-1.96622
8.22	-2.00818
8.225	-2.05014
8.23	-2.09209
8.235	-2.13403
8.24	-2.17597
8.245	-2.2179
8.25	-2.25982
8.255	-2.30173
8.26	-2.34363
8.265	-2.38551
8.27	-2.42739
8.275	-2.46924
8.28	-2.51108
8.285	-2.55291
8.29	-2.59471
8.295	-2.6365
8.3	-2.67826
8.305	-2.72001
8.31	-2.76173
8.315	-2.80342
8.32	-2.84509
8.325	-2.88674
8.33	-2.92835
8.335	-2.96994
8.34	-3.0115
8.345	-3.05303
8.35	-3.09452
8.355	-3.13598
8.36	-3.17741
8.365	-3.2188
8.37	-3.26015
8.375	-3.30147
8.38	-3.34275
8.385	-3.38398
8.39	-3.42518
8.395	-3.46633
8.4	-3.50744
8.405	-3.5485
